X,CH1,CH2,Start,Increment,
Sequence,Volt,Volt,-6.000000e-08,1.000000e-10
0,3.78e+00,-2.31e-01,
1,3.78e+00,-2.31e-01,
2,3.78e+00,-2.31e-01,
3,3.78e+00,-2.31e-01,
4,3.74e+00,-2.32e-01,
5,3.74e+00,-2.32e-01,
6,3.74e+00,-2.32e-01,
7,3.74e+00,-2.32e-01,
8,3.74e+00,-2.32e-01,
9,3.74e+00,-2.32e-01,
10,3.74e+00,-2.32e-01,
11,3.74e+00,-2.32e-01,
12,3.72e+00,-2.32e-01,
13,3.72e+00,-2.32e-01,
14,3.72e+00,-2.32e-01,
15,3.72e+00,-2.32e-01,
16,3.70e+00,-2.33e-01,
17,3.70e+00,-2.33e-01,
18,3.72e+00,-2.33e-01,
19,3.72e+00,-2.33e-01,
20,3.70e+00,-2.33e-01,
21,3.70e+00,-2.33e-01,
22,3.68e+00,-2.33e-01,
23,3.68e+00,-2.33e-01,
24,3.66e+00,-2.34e-01,
25,3.66e+00,-2.34e-01,
26,3.66e+00,-2.34e-01,
27,3.66e+00,-2.34e-01,
28,3.64e+00,-2.34e-01,
29,3.64e+00,-2.34e-01,
30,3.64e+00,-2.34e-01,
31,3.64e+00,-2.34e-01,
32,3.62e+00,-2.35e-01,
33,3.62e+00,-2.35e-01,
34,3.62e+00,-2.35e-01,
35,3.62e+00,-2.35e-01,
36,3.60e+00,-2.35e-01,
37,3.60e+00,-2.35e-01,
38,3.60e+00,-2.35e-01,
39,3.60e+00,-2.35e-01,
40,3.58e+00,-2.36e-01,
41,3.58e+00,-2.36e-01,
42,3.58e+00,-2.36e-01,
43,3.58e+00,-2.36e-01,
44,3.58e+00,-2.36e-01,
45,3.58e+00,-2.36e-01,
46,3.58e+00,-2.36e-01,
47,3.58e+00,-2.36e-01,
48,3.58e+00,-2.37e-01,
49,3.58e+00,-2.37e-01,
50,3.58e+00,-2.37e-01,
51,3.58e+00,-2.37e-01,
52,3.54e+00,-2.38e-01,
53,3.54e+00,-2.38e-01,
54,3.56e+00,-2.38e-01,
55,3.56e+00,-2.38e-01,
56,3.54e+00,-2.38e-01,
57,3.54e+00,-2.38e-01,
58,3.54e+00,-2.38e-01,
